"date","user_id","is_new_user"
"2020-07-27",3478356341,FALSE
"2020-08-10",3478356341,FALSE
"2020-06-14",3482873881,FALSE
"2020-08-12",3482873881,FALSE
"2020-09-18",3482873881,FALSE
"2020-06-23",3507848700,TRUE
"2020-06-24",3507848700,FALSE
"2020-06-27",3507848700,FALSE
"2020-07-25",3517226404,FALSE
"2020-07-27",3517226404,FALSE
"2020-07-28",3517226404,FALSE
"2020-06-07",3526298713,TRUE
"2020-06-11",3526298713,FALSE
"2020-07-07",3526298713,FALSE
"2020-08-07",3526298713,FALSE
"2020-06-21",3556207398,FALSE
"2020-06-28",3556207398,FALSE
"2020-07-05",3556207398,FALSE
"2020-07-10",3556207398,FALSE
"2020-06-05",3580689951,FALSE
"2020-08-20",3580689951,FALSE
"2020-07-18",3590281788,FALSE
"2020-09-07",3590281788,FALSE
"2020-09-12",3590281788,FALSE
"2020-09-13",3590281788,FALSE
"2020-08-25",3599109578,FALSE
"2020-08-16",3606032480,FALSE
"2020-06-03",3610084315,FALSE
"2020-06-21",3610084315,FALSE
"2020-06-30",3610084315,FALSE
"2020-07-17",3610084315,FALSE
"2020-07-18",3610084315,FALSE
"2020-07-21",3610084315,FALSE
"2020-07-30",3610084315,FALSE
"2020-09-06",3610084315,FALSE
"2020-06-21",3634206107,FALSE
"2020-06-25",3634206107,FALSE
"2020-06-26",3634206107,FALSE
"2020-09-18",3634206107,FALSE
"2020-09-19",3634206107,FALSE
"2020-07-26",3648108903,TRUE
"2020-07-13",3663391321,FALSE
"2020-07-14",3663391321,FALSE
"2020-07-19",3663391321,FALSE
"2020-07-17",3685139947,FALSE
"2020-09-01",3685139947,FALSE
"2020-08-27",3686644999,FALSE
"2020-07-28",3688634090,FALSE
"2020-09-10",3688634090,FALSE
"2020-09-18",3688634090,FALSE
"2020-06-14",3709771801,TRUE
"2020-07-10",3709771801,FALSE
"2020-09-15",3709771801,FALSE
"2020-07-01",3728337169,FALSE
"2020-06-09",3750368943,FALSE
"2020-06-27",3750368943,FALSE
"2020-07-06",3750368943,FALSE
"2020-08-09",3750368943,FALSE
"2020-06-23",3763141299,FALSE
"2020-07-17",3794034957,FALSE
"2020-07-18",3794034957,FALSE
"2020-09-14",3794034957,FALSE
"2020-09-07",3795711691,TRUE
"2020-06-04",3845208148,TRUE
"2020-06-07",3845208148,FALSE
"2020-07-13",3859968946,FALSE
"2020-07-11",3868593723,TRUE
"2020-06-09",3883090102,TRUE
"2020-06-04",3885508849,TRUE
"2020-06-07",3885508849,FALSE
"2020-06-15",3885508849,FALSE
"2020-07-09",3885508849,FALSE
"2020-07-11",3885508849,FALSE
"2020-08-04",3885508849,FALSE
"2020-08-07",3885508849,FALSE
"2020-07-27",3899536846,FALSE
"2020-06-29",3922066568,TRUE
"2020-07-05",3922066568,FALSE
"2020-07-11",3922066568,FALSE
"2020-07-15",3922066568,FALSE
"2020-06-24",3923562156,TRUE
"2020-09-01",3923562156,FALSE
"2020-07-28",3950854017,FALSE
"2020-07-10",3954354131,FALSE
"2020-06-20",3957822024,FALSE
"2020-06-30",3957822024,FALSE
"2020-07-11",3957822024,FALSE
"2020-07-25",3964966801,FALSE
"2020-08-13",3978410889,FALSE
"2020-08-01",3991421252,TRUE
"2020-07-25",4009738623,FALSE
"2020-07-26",4009738623,FALSE
"2020-08-07",4009738623,FALSE
"2020-07-26",4053590528,FALSE
"2020-09-06",4053590528,FALSE
"2020-09-10",4053590528,FALSE
"2020-09-20",4054986629,FALSE
"2020-07-28",4056263910,FALSE
"2020-08-16",4056263910,FALSE
"2020-09-15",4060284173,FALSE
"2020-08-01",4071071261,FALSE
"2020-08-02",4071071261,FALSE
"2020-08-05",4071071261,FALSE
"2020-08-08",4071071261,FALSE
"2020-08-09",4071071261,FALSE
"2020-08-27",4071071261,FALSE
"2020-06-16",4121857030,FALSE
"2020-06-23",4121857030,FALSE
"2020-07-31",4121857030,FALSE
"2020-08-19",4121857030,FALSE
"2020-08-31",4121857030,FALSE
"2020-09-02",4121857030,FALSE
"2020-09-04",4121857030,FALSE
"2020-09-08",4121857030,FALSE
"2020-08-30",4131308863,FALSE
"2020-09-19",4147532229,FALSE
"2020-06-08",4159959955,TRUE
"2020-08-06",4165330122,FALSE
"2020-06-26",4187649826,TRUE
"2020-06-27",4187649826,FALSE
"2020-06-28",4187649826,FALSE
"2020-07-20",4187657105,FALSE
"2020-08-12",4202379771,FALSE
"2020-08-15",4202379771,FALSE
"2020-08-31",4202379771,FALSE
"2020-07-29",4228940525,FALSE
"2020-09-19",4228940525,FALSE
"2020-08-21",4235239798,TRUE
"2020-06-11",4265568243,TRUE
"2020-07-28",4276666069,FALSE
"2020-09-09",4276666069,FALSE
"2020-09-16",4276666069,FALSE
"2020-08-25",4279020430,TRUE
"2020-08-26",4279020430,FALSE
"2020-09-16",4279732159,FALSE
"2020-09-17",4279732159,FALSE
"2020-09-18",4279732159,FALSE
"2020-07-26",4291026476,FALSE
"2020-07-27",4291026476,FALSE
"2020-08-04",4291026476,FALSE
"2020-08-16",4323865440,TRUE
"2020-09-05",4323865440,FALSE
"2020-06-05",4353877812,TRUE
"2020-08-24",4357927799,FALSE
"2020-07-15",4360150876,FALSE
"2020-09-02",4360150876,FALSE
"2020-06-13",4384005175,FALSE
"2020-07-22",4384005175,FALSE
"2020-07-29",4384005175,FALSE
"2020-08-08",4384005175,FALSE
"2020-08-25",4384005175,FALSE
"2020-08-28",4384005175,FALSE
"2020-08-29",4384005175,FALSE
"2020-08-30",4384005175,FALSE
"2020-08-31",4384005175,FALSE
"2020-09-01",4384005175,FALSE
"2020-06-06",4410368829,FALSE
"2020-09-01",4410368829,FALSE
"2020-07-26",4411552734,FALSE
"2020-07-28",4411552734,FALSE
"2020-08-01",4412336823,FALSE
"2020-08-05",4412336823,FALSE
"2020-06-21",4470349636,TRUE
"2020-06-25",4470349636,FALSE
"2020-06-05",4476947197,FALSE
"2020-06-20",4476947197,FALSE
"2020-07-10",4476947197,FALSE
"2020-08-20",4476947197,FALSE
"2020-09-02",4476947197,FALSE
"2020-09-12",4476947197,FALSE
"2020-08-15",4496511927,FALSE
"2020-07-04",4547614319,FALSE
"2020-07-25",4551781438,FALSE
"2020-06-03",4582520163,FALSE
"2020-06-06",4582520163,FALSE
"2020-07-14",4582520163,FALSE
"2020-07-15",4582520163,FALSE
"2020-07-19",4582520163,FALSE
"2020-08-30",4582520163,FALSE
"2020-07-19",4599036654,FALSE
"2020-06-19",4601145911,FALSE
